0.0028730810154229403,0.004632262513041496
0.002290168544277549,0.0044965301640331745
0.0022282139398157597,0.0044365329667925835
0.0021884797606617212,0.004386964254081249
0.0021526082418859005,0.004358827136456966
0.0021243304945528507,0.0043138861656188965
0.0021015291567891836,0.00428296672180295
0.002084108302369714,0.004249891731888056
0.0020702288020402193,0.004215076565742493
0.002058628248050809,0.004196942318230867
0.0020489641465246677,0.0041827308014035225
0.002040421823039651,0.004159958101809025
0.00203299755230546,0.004138350952416658
0.002026059664785862,0.004114912822842598
0.0020197411067783833,0.004099186509847641
0.002014119178056717,0.004068437963724136
0.002008783631026745,0.004050758667290211
0.002003976609557867,0.0040296828374266624
0.001999929780140519,0.004020598717033863
0.001995666418224573,0.004021615721285343
0.0019920971244573593,0.004013174679130316
0.0019885182846337557,0.004014705307781696
0.0019847904331982136,0.0039961677975952625
0.001981360139325261,0.003994859289377928
0.0019783307798206806,0.00399180268868804
0.0019752613734453917,0.003972504287958145
0.001972558908164501,0.003982420079410076
0.001969985431060195,0.003968136850744486
0.0019670885521918535,0.003978386987000704
0.0019645767752081156,0.003974638879299164
0.0019620521925389767,0.0039691622368991375
0.001959653105586767,0.003965849056839943
0.0019573336467146873,0.003959210589528084
0.0019550230354070663,0.00394927803426981
0.001952923252247274,0.003947110380977392
0.001950670382939279,0.003935088403522968
